coregistration/source_target/func_on_anat,signal_modeling/nuisance_regressors,motion_correction_realignment/register_to/mean,coregistration/cost_function/normalised_mutual_information,motion_correction_realignment/register_to/first,signal_modelling/temporal_noise_autocorrelation/FAST,spatial_normalization/template/MNI152_linear,spatial_normalization/interpolation/trilinear,spatial_normalization/template/MNI305,spatial_normalization/algorithm/linear,spatial_normalization/bias_regularisation/light,signal_modeling/nuisance_regressors/motion,coregistration/cost_function/normalised_cross_correlation,spatial_normalization/algorithm/DARTEL,spatial_normalization/bias_regularisation/medium,spatial_normalization/bias_regularisation/very_light,spatial_normalization/bias_fwhm,spatial_smoothing/fwhm,coregistration/cost_function/mutual_information,signal_modelling/temporal_noise_autocorrelation/AR1,slice_timing_correction/ref_slice/middle,slice_timing_correction/ref_slice,signal_modeling/hrf/temporal_derivs,coregistration/cost_function/entropy_correlation_coefficient,spatial_normalization/bias_regularisation/extremely_light,signal_modeling/hrf/canonical,spatial_normalization/interpolation/nearest_neighbour,spatial_normalization/bias_regularisation,signal_modeling/nuisance_regressors/comp_cor,signal_modeling/hrf/temporal_dispersion_derivs,slice_timing_correction/tool,spatial_normalization/interpolation/bspline,spatial_normalization/bias_regularisation/heavy,slice_timing_correction,slice_timing_correction/tool/spm,slice_timing_correction/ref_slice/first,spatial_normalization/template/MNI152_nonlinear,id,from_ref,target
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,False,False,False,False,True,False,True,0,False,False,False,False,32f381b087db42ea47cfba2bb2a3dbdb3f7c75e402f0a0577ecb4d427951fb4b,0.9737644156180189,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,2ed3289840dcf83a1552970cace47a98f802a8ee16a82c69cb8477a11dad75b2,0.9530515650046651,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,True,0,True,True,False,False,2e53de3c1b9588c18721cf7cc3624a83adcdf1f57b81db7ec61bac8a25a4718c,0.9849569255742608,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,True,False,0,False,False,False,False,False,False,False,0,False,False,False,False,2da625c007becf55f38a55b68ad801962bb34e3906748ffaa6f8f9a5c0f4d3bb,0.9776441723937478,0
False,True,True,True,False,False,False,False,False,False,0,18,False,False,0,0,0,6,False,True,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,2b0716946cfd4fc73410b87b35161a906b3e2b48af53ff4dc3c88e2eb45065c4,0.9662215721856904,0
False,True,False,False,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,True,0,True,False,False,False,False,True,True,0,True,True,False,False,2b06015db8d941ab6fb8dbbef5c3f377577ecc2ce632c48790c7b4464d902006,0.9856169483923134,0
False,True,True,True,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,False,0,True,False,False,False,False,True,True,0,True,True,False,False,27c99f6d638e1504eff8ebec9fb1b589bb10f763d61af7d380919e6ca6ada18f,0.991202592590122,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,False,False,0,False,True,False,False,True,True,False,0,True,True,False,False,25f5aeddf5a802be7b780bf802e3105b07a6c28650312c51e03aedb9a21a4bbe,0.9476438504135128,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,2305d6df0100bcd66b9ef80effb7e8ecab4240198f0444b4a795ae213689394a,0.954848142836624,0
False,True,True,True,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,False,True,False,0,False,False,False,False,False,False,False,0,False,False,False,False,229bf14a5d516abaadc5c8366549831ac1a14d08fa0a046253dbb6f4be85589f,0.9891739953238168,0
False,True,False,True,True,True,False,False,False,False,0,18,False,False,0,0,0,6,False,False,False,False,False,False,0,False,False,False,False,True,False,True,0,False,False,False,False,1e8cdf2a886b6914ae0d0cc4a451c29321128a19510f89ae788091b060778c92,0.9567016306283452,0
False,True,True,False,False,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,True,0,True,False,False,False,False,False,False,0,False,False,False,False,1a84ac873956a2cfa4d5940338138420e1497be4d00cc2055a1710059ee67f8a,0.9768688614684488,0
False,True,True,True,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,False,0,False,True,False,False,False,False,False,0,False,False,False,False,16590aa85c2c15a26349366876c38361091f5acad751788b2e6e44cf4bc6439e,0.9668311412905848,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,True,False,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,1645124cf9753dd0e0395edc0a91a0d73369554875e2ab3eadcef7b556e4efca,0.96990115109161,0
False,True,False,False,True,True,False,False,False,False,0,18,False,False,0,0,0,6,True,False,True,True,False,False,0,True,False,False,False,False,True,True,0,True,True,False,False,155bd3c3c595491977f67c136baf756076735ee7e818f78f74e88a4f726337a5,0.9656602341011437,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,True,True,0,False,True,False,False,False,True,False,0,True,True,False,False,136e8cb2dd683bd2cebd8995da163338571145a0eb00bbecd2905e5410621229,0.9694452631548496,0
False,True,True,False,False,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,True,False,False,False,False,False,False,0,False,False,False,False,1354cd688fa091b47b06ef8f20bff082400757a8de4e4fce9517c3bf5f5f26f8,0.9768688614684488,0
False,True,False,False,True,False,False,True,False,False,0,18,False,False,0,0,0,6,True,True,True,True,True,False,0,False,False,False,False,False,True,False,0,True,True,False,False,1042e25157835938775a194505057ecf1fc48c4dfb19836b3e83fc0b6a56b6ac,0.9652017656363578,0
False,True,False,True,True,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,False,0,False,False,False,False,True,True,True,0,True,True,False,False,0cea47c2e9603248a82f508b8df7f251c5e1ba1046a6587ed0e977c92ebc69b4,0.9742943871381976,0
False,True,False,False,True,False,False,False,False,False,0,24,False,False,0,0,0,6,True,True,False,False,True,False,0,False,False,False,False,False,False,True,0,False,False,False,False,090feeffb5f31c33a605f5bbea54a7a8fe2e5470e327a5eb308f261eb14e41fc,0.981088481888058,0
False,True,False,False,True,True,False,True,False,False,0,18,False,False,0,0,0,6,False,False,True,True,False,True,0,False,False,False,False,True,True,False,0,True,True,False,False,087f0808795105e6e074ccb1b87d6e3dbce63c0663de2923c202f6d85b0bc318,0.954178983146894,0
False,True,True,False,False,False,False,False,False,False,0,24,False,False,0,0,0,6,False,True,False,False,False,True,0,False,False,False,False,True,False,True,0,False,False,False,False,085f554ed9b20e1cb6467d1b3cac8459bc784461c5dbe2879e06215b28c216ad,0.9737644156180189,0
False,True,False,False,True,False,False,False,False,False,0,18,False,False,0,0,0,6,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0,False,False,False,False,066c79b6eecac99399a5fc29d36d88921ccebc385a9061d6b5016079fd1022f7,0.943486713114552,0
False,True,True,False,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,True,0,False,True,False,False,True,False,False,0,False,False,False,False,0351442e1892be6af545eda545d1a0261d0d23fb0cbc55109f1666bde117fec4,0.9482192575554264,0
False,True,False,False,True,False,False,True,False,False,0,24,False,False,0,0,0,6,False,True,False,False,True,True,0,False,False,False,False,False,False,False,0,False,False,False,False,02cde90ec2028f8504ebdfb9356b1804c2679af89c8ff161dbefeba51e8b9824,0.984603406331521,0
False,True,False,False,True,True,False,True,False,False,0,24,False,False,0,0,0,6,True,False,False,False,False,False,0,False,False,False,False,True,False,False,0,False,False,False,False,01c1cd262c3b8a05930fdf50e7f65430a636028b06e6def9793e9b58289641b7,0.9599845057597576,0
False,True,False,True,True,True,False,True,False,False,0,24,False,False,0,0,0,6,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0,False,False,False,False,00d978fce6dbfdcae93feb84d97dffa6cf46080035faba5432104b14aef2d8e5,0.9772735627340516,0
False,True,True,True,False,True,False,False,False,False,0,24,False,False,0,0,0,6,False,False,True,True,False,False,0,True,True,False,False,False,True,False,0,True,True,False,False,006fb38da122f3aa516a611c695294f915f1508f03fff1e8831c6d7ffbca4d26,0.9629773021225873,0
